Date,Open,High,Low,Close,Volume,Symbol
2023-11-09,181.628,182.781,180.488,181.084,54157585,AAPL
2023-11-08,181.024,182.116,180.269,181.558,49701908,AAPL
2023-11-07,177.876,181.114,177.668,180.498,71046897,AAPL
2023-11-06,175.097,178.125,174.928,177.926,64309218,AAPL
2023-11-03,172.972,175.533,172.088,175.365,80414333,AAPL
2023-11-02,174.243,176.487,174.183,176.278,77901556,AAPL
2023-11-01,169.755,172.962,168.881,172.705,57352195,AAPL
2023-10-31,168.117,169.655,166.678,169.527,45174704,AAPL
2023-10-30,167.791,169.925,167.642,169.051,51505706,AAPL
2023-10-27,165.696,167.731,165.617,166.996,58927883,AAPL
2023-10-26,169.131,170.131,164.464,165.677,71142887,AAPL
2023-10-25,170.629,171.801,169.407,169.855,57575879,AAPL
2023-10-24,171.791,172.405,170.203,172.178,44137786,AAPL
2023-10-23,169.665,172.745,168.693,171.741,56390400,AAPL
2023-10-20,174.034,174.144,171.384,171.622,64714887,AAPL
2023-10-19,174.759,176.547,173.914,174.183,59737507,AAPL
2023-10-18,174.303,176.283,173.836,174.561,55165756,AAPL
2023-10-17,175.36,177.122,173.529,175.862,57971142,AAPL
2023-10-16,175.463,177.772,175.226,177.421,52901893,AAPL
2023-10-13,180.1,180.605,176.844,177.548,51833215,AAPL
2023-10-12,178.76,181.014,177.737,179.395,57159002,AAPL
2023-10-11,176.903,178.541,176.307,178.491,47899611,AAPL
2023-10-10,176.804,178.412,176.656,177.092,44018292,AAPL
2023-10-09,175.523,177.747,174.521,177.687,42701464,AAPL
2023-10-06,172.535,176.695,171.921,176.198,57686396,AAPL
2023-10-05,172.525,174.173,171.424,173.638,48883590,AAPL
2023-10-04,169.845,172.943,169.725,172.396,53408884,AAPL
2023-10-03,171.002,172.366,169.577,171.145,49958103,AAPL
2023-10-02,169.975,173.032,169.685,172.485,52546861,AAPL
2023-09-29,170.769,171.811,169.102,169.965,52241185,AAPL
2023-09-28,168.107,170.779,166.401,169.447,56707014,AAPL
2023-09-27,171.364,171.781,167.82,169.191,67412293,AAPL
2023-09-26,173.548,173.924,170.411,170.709,65062332,AAPL
2023-09-25,172.933,175.683,172.883,174.798,46511151,AAPL
2023-09-22,173.399,175.791,172.784,173.519,57141138,AAPL
2023-09-21,173.279,175.018,172.595,172.665,63611951,AAPL
2023-09-20,177.956,178.388,174.124,174.213,58864473,AAPL
2023-09-19,176.228,178.323,175.842,177.767,52206793,AAPL
2023-09-18,175.196,178.075,174.888,176.675,67750519,AAPL
2023-09-15,175.196,175.211,172.555,173.737,110060249,AAPL
2023-09-14,172.735,174.818,172.317,174.462,61342076,AAPL
2023-09-13,175.226,176.009,172.715,172.943,84885547,AAPL
2023-09-12,178.185,178.82,173.548,175.018,91032536,AAPL
2023-09-11,178.76,178.988,176.049,178.055,59385133,AAPL
2023-09-08,177.052,178.927,176.497,176.884,66082879,AAPL
2023-09-07,173.905,176.913,172.278,176.268,113313260,AAPL
2023-09-06,187.028,187.478,180.15,181.578,82355023,AAPL
2023-09-05,186.909,188.597,186.245,188.321,45611895,AAPL
2023-09-01,188.107,188.537,186.909,188.082,46101936,AAPL
2023-08-31,186.474,187.744,186.115,186.504,61240044,AAPL
2023-08-30,183.595,186.484,183.395,186.284,61259607,AAPL
2023-08-29,178.388,183.555,178.194,182.781,53392426,AAPL
2023-08-28,178.78,179.276,177.246,178.879,44141869,AAPL
2023-08-25,176.089,177.846,174.541,177.311,51826680,AAPL
2023-08-24,179.359,179.785,174.729,175.097,55348508,AAPL
2023-08-23,177.221,180.229,177.027,179.801,53109169,AAPL
2023-08-22,175.772,176.387,174.968,175.941,42392690,AAPL
2023-08-21,173.796,174.848,172.47,174.561,46651309,AAPL
2023-08-18,171.047,173.826,170.709,173.22,61620495,AAPL
2023-08-17,175.852,176.214,172.218,172.735,66547072,AAPL
2023-08-16,175.842,177.241,175.216,175.285,47309073,AAPL
2023-08-15,177.578,178.175,175.762,176.159,43942313,AAPL
2023-08-14,176.675,178.383,176.014,178.155,43995736,AAPL
2023-08-11,176.029,177.321,175.265,176.497,52418061,AAPL
2023-08-10,177.934,179.193,176.069,176.437,55162052,AAPL
2023-08-09,179.312,179.371,175.484,176.656,60903150,AAPL
2023-08-08,178.143,178.718,176.05,178.251,68412350,AAPL
2023-08-07,180.561,181.551,175.823,177.31,98423956,AAPL
2023-08-04,183.922,185.766,180.354,180.423,116964447,AAPL
2023-08-03,189.921,190.712,189.048,189.523,62784144,AAPL
2023-08-02,193.36,193.5,190.198,190.921,50827185,AAPL
2023-08-01,194.544,195.037,193.598,193.919,35588003,AAPL
2023-07-31,194.371,194.797,193.578,194.757,39161475,AAPL
2023-07-28,192.992,194.933,192.467,194.144,48711071,AAPL
2023-07-27,194.332,195.501,190.891,191.554,47872585,AAPL
2023-07-26,192.003,193.954,191.654,192.825,47884374,AAPL
2023-07-25,191.664,192.766,191.254,191.953,37607173,AAPL
2023-07-24,191.744,193.231,190.594,191.09,45900513,AAPL
2023-07-21,192.427,193.29,189.583,190.286,72576907,AAPL
2023-07-20,193.41,194.777,190.836,191.466,60098926,AAPL
2023-07-19,191.437,196.524,190.99,193.42,81206891,AAPL
2023-07-18,191.684,192.657,190.757,192.061,48773944,AAPL
2023-07-17,190.246,192.647,190.157,192.318,50959153,AAPL
2023-07-14,188.59,189.533,187.996,189.048,41977866,AAPL
2023-07-13,188.859,189.543,188.146,188.899,41701582,AAPL
2023-07-12,188.046,190.048,186.846,188.136,61278137,AAPL
2023-07-11,187.53,187.669,184.992,186.46,47043380,AAPL
2023-07-10,187.629,188.355,185.424,186.985,60442856,AAPL
2023-07-07,189.761,191.01,188.6,189.038,47221796,AAPL
2023-07-06,188.206,190.366,187.57,190.157,45548392,AAPL
2023-07-05,189.916,191.318,188.979,189.682,47327974,AAPL
2023-07-03,192.111,192.21,190.107,190.801,31731554,AAPL
2023-06-30,189.979,192.805,189.613,192.298,85953676,AAPL
2023-06-29,187.453,188.432,187.313,187.956,46750042,AAPL
2023-06-28,186.311,188.265,185.985,187.619,51661849,AAPL
2023-06-27,184.288,186.767,184.07,186.44,51171671,AAPL
2023-06-26,185.708,186.43,183.635,183.675,48506527,AAPL
2023-06-23,183.952,185.945,183.416,185.072,53578556,AAPL
2023-06-22,182.157,185.434,182.088,185.389,51690623,AAPL
2023-06-21,183.307,183.813,181.018,182.374,49945963,AAPL
2023-06-20,182.822,184.496,182.822,183.416,50231821,AAPL
2023-06-16,185.121,185.379,182.683,183.327,102136090,AAPL
2023-06-15,182.374,184.912,182.197,184.408,66001747,AAPL
2023-06-14,181.791,182.802,180.453,182.364,57962205,AAPL
2023-06-13,181.225,182.564,180.868,181.731,55406435,AAPL
2023-06-12,179.709,182.306,179.411,182.207,55230788,AAPL
2023-06-09,179.936,180.659,179.073,179.401,49324889,AAPL
2023-06-08,176.362,179.282,175.932,179.013,50651223,AAPL
2023-06-07,176.902,179.65,175.793,176.288,62482882,AAPL
2023-06-06,178.414,178.568,175.902,177.666,65411873,AAPL
2023-06-05,181.058,183.357,176.502,178.033,123006151,AAPL
2023-06-02,179.471,180.215,177.715,179.391,62535635,AAPL
2023-06-01,176.169,178.568,175.407,178.538,69500531,AAPL
2023-05-31,175.798,177.805,175.238,175.723,100490981,AAPL
2023-05-30,175.434,177.449,175.05,175.773,56450703,AAPL
2023-05-26,171.827,174.256,171.619,173.917,55311463,AAPL
2023-05-25,170.924,172.396,170.211,171.5,56545376,AAPL
2023-05-24,169.616,170.933,169.051,170.359,45535762,AAPL
2023-05-23,171.639,171.887,169.799,170.084,51188231,AAPL
2023-05-22,172.48,173.204,171.957,172.7,43949541,AAPL
2023-05-19,174.87,174.87,173.433,173.652,56294431,AAPL
2023-05-18,171.51,173.731,171.094,173.543,66065790,AAPL
2023-05-17,170.231,171.436,168.951,171.202,58455174,AAPL
2023-05-16,170.508,171.647,170.318,170.587,42476210,AAPL
2023-05-15,171.667,171.717,169.994,170.587,37590487,AAPL
2023-05-12,172.124,172.56,169.526,171.084,45928798,AAPL
2023-05-11,172.114,172.847,170.45,172.015,50014017,AAPL
2023-05-10,171.292,172.294,170.185,171.822,54266297,AAPL
2023-05-09,171.322,171.807,169.887,170.057,45783983,AAPL
2023-05-08,170.759,172.114,170.391,171.767,56527162,AAPL
2023-05-05,169.27,172.559,169.055,171.837,114597314,AAPL
2023-05-04,163.245,165.372,162.669,164.136,82054663,AAPL
2023-05-03,167.808,169.215,165.492,165.777,65792896,AAPL
2023-05-02,168.393,168.649,165.867,166.857,48914055,AAPL
2023-05-01,167.59,168.747,166.956,167.897,53002111,AAPL
2023-04-28,166.808,168.153,166.204,167.985,55833292,AAPL
2023-04-27,163.54,166.877,163.54,166.728,65556851,AAPL
2023-04-26,161.427,163.629,161.174,162.124,45957638,AAPL
2023-04-25,163.54,164.645,162.095,162.134,49205330,AAPL
2023-04-24,163.353,163.947,162.254,163.679,42372630,AAPL
2023-04-21,163.402,164.791,162.847,163.372,58925657,AAPL
2023-04-20,164.431,166.194,163.907,164.986,52985385,AAPL
2023-04-19,164.146,166.482,163.887,165.955,48201410,AAPL
2023-04-18,164.441,165.739,163.997,164.809,50426467,AAPL
2023-04-17,163.441,163.739,162.392,163.579,41934896,AAPL
2023-04-14,162.947,164.66,162.184,163.56,49884529,AAPL
2023-04-13,160.016,164.146,159.809,163.907,69135904,AAPL
2023-04-12,159.61,160.442,158.185,158.501,50638640,AAPL
2023-04-11,160.729,160.739,158.907,159.194,48124695,AAPL
2023-04-10,159.809,160.412,158.481,160.412,48198093,AAPL
2023-04-06,160.808,163.313,160.382,163.016,45847869,AAPL
2023-04-05,163.095,163.402,160.186,162.124,52031225,AAPL
2023-04-04,164.933,165.173,163.461,163.977,46744998,AAPL
2023-04-03,162.629,164.63,162.581,164.51,57550776,AAPL
2023-03-31,160.818,163.353,160.293,163.255,69443114,AAPL
2023-03-30,159.916,160.848,159.66,160.739,50000899,AAPL
2023-03-29,157.779,159.443,157.759,159.164,51823094,AAPL
2023-03-28,156.393,156.907,154.423,156.076,46455970,AAPL
2023-03-27,158.344,159.164,156.294,156.699,52918607,AAPL
2023-03-24,157.275,158.739,156.274,158.651,59853926,AAPL
2023-03-23,157.245,159.936,156.106,157.342,68304009,AAPL
2023-03-22,157.709,160.522,156.234,156.254,76465242,AAPL
2023-03-21,155.749,157.808,154.977,157.69,74683932,AAPL
2023-03-20,153.522,156.244,152.61,155.828,74384068,AAPL
2023-03-17,154.522,155.174,152.74,153.452,99942462,AAPL
2023-03-16,150.64,154.897,150.128,154.294,77023423,AAPL
2023-03-15,149.679,151.715,148.424,151.462,77946082,AAPL
2023-03-14,149.769,151.868,148.602,151.067,74439095,AAPL
2023-03-13,146.329,151.611,146.225,148.967,85308848,AAPL
2023-03-10,148.71,149.434,146.135,147.017,69263933,AAPL
2023-03-09,152.027,152.993,148.724,149.086,54376478,AAPL
2023-03-08,151.284,151.938,150.314,151.343,47680838,AAPL
2023-03-07,152.165,152.491,149.619,150.088,56748608,AAPL
2023-03-06,152.25,154.741,151.928,152.295,88441026,AAPL
2023-03-03,146.569,149.601,145.86,149.523,71445612,AAPL
2023-03-02,142.94,145.244,142.462,144.453,52806987,AAPL
2023-03-01,145.363,145.759,143.563,143.859,56038481,AAPL
2023-02-28,145.582,147.591,145.363,145.938,51056750,AAPL
2023-02-27,146.235,147.681,145.978,146.444,45452267,AAPL
2023-02-24,145.642,145.722,144.266,145.244,56029001,AAPL
2023-02-23,148.592,148.838,145.771,147.908,48882291,AAPL
2023-02-22,147.384,148.453,145.692,147.423,51525739,AAPL
2023-02-21,148.702,149.788,146.923,146.997,59460889,AAPL
2023-02-17,150.83,151.472,149.346,151.027,59740570,AAPL
2023-02-16,151.978,154.769,151.816,152.175,68855396,AAPL
2023-02-15,151.582,153.947,151.353,153.78,66331508,AAPL
2023-02-14,150.6,152.235,149.355,151.671,62329876,AAPL
2023-02-13,149.445,152.72,149.414,152.314,62826272,AAPL
2023-02-10,147.968,149.828,147.731,149.503,58030082,AAPL
2023-02-09,152.009,152.555,148.693,149.136,56658334,AAPL
2023-02-08,152.111,152.803,149.432,150.174,64865599,AAPL
2023-02-07,148.907,153.445,148.907,152.873,84291337,AAPL
2023-02-06,150.822,151.34,149.046,149.987,70670544,AAPL
2023-02-03,146.328,155.572,146.13,152.724,156152040,AAPL
2023-02-02,147.189,149.443,146.468,149.086,119714900,AAPL
2023-02-01,142.315,144.925,139.696,143.757,78566623,AAPL
2023-01-31,141.059,142.681,140.646,142.632,66640377,AAPL
2023-01-30,143.288,143.877,141.208,141.358,64759575,AAPL
2023-01-27,141.51,145.538,141.437,144.254,71376191,AAPL
2023-01-26,141.524,142.592,140.269,142.305,54734144,AAPL
2023-01-25,139.27,140.792,137.214,140.229,66564394,AAPL
2023-01-24,138.691,141.515,138.686,140.891,67207579,AAPL
2023-01-23,136.533,141.667,136.315,139.487,82710935,AAPL
2023-01-20,133.726,136.434,132.677,136.286,81156381,AAPL
2023-01-19,132.539,134.684,132.233,133.716,58958035,AAPL
2023-01-18,135.242,137.017,133.477,133.657,70482881,AAPL
2023-01-17,133.279,135.713,132.589,134.378,64386642,AAPL
2023-01-13,130.513,133.368,130.147,133.211,58481869,AAPL
2023-01-12,132.34,132.716,129.929,131.878,72209574,AAPL
2023-01-11,129.741,131.975,128.96,131.956,70266544,AAPL
2023-01-10,128.762,129.754,126.649,129.228,64639071,AAPL
2023-01-09,128.965,131.878,128.397,128.654,71613893,AAPL
2023-01-06,124.562,128.792,123.455,128.13,88775033,AAPL
2023-01-05,125.669,126.301,123.326,123.584,81904056,AAPL
2023-01-04,125.431,127.177,123.642,124.907,90149751,AAPL
2023-01-03,128.782,129.395,122.744,123.633,113421054,AAPL
2022-12-30,126.933,128.457,125.967,128.437,77929881,AAPL
2022-12-29,126.519,128.981,126.262,128.12,76583912,AAPL
2022-12-28,128.18,129.522,124.423,124.591,86431778,AAPL
2022-12-27,129.869,129.899,127.24,128.536,69810179,AAPL
2022-12-23,129.414,130.893,128.15,130.345,64556865,AAPL
2022-12-22,132.808,133.013,128.802,130.709,78757289,AAPL
2022-12-21,131.451,135.237,131.225,133.895,86927072,AAPL
2022-12-20,129.879,131.718,128.397,130.779,78333125,AAPL
2022-12-19,133.557,133.647,129.81,130.848,80518032,AAPL
2022-12-16,135.113,136.068,132.194,132.965,162019034,AAPL
2022-12-15,139.487,140.169,134.462,134.93,100082182,AAPL
2022-12-14,143.68,144.97,139.537,141.563,83247976,AAPL
2022-12-13,147.783,148.246,142.582,143.797,94977769,AAPL
2022-12-12,141.059,142.841,139.437,142.831,71281919,AAPL
2022-12-09,140.706,143.897,139.28,140.526,76981786,AAPL
2022-12-08,140.724,141.87,139.477,141.01,62850700,AAPL
2022-12-07,140.556,141.721,138.393,139.319,70531737,AAPL
2022-12-06,145.384,145.607,140.288,141.268,65479765,AAPL
2022-12-05,146.071,149.186,144.095,144.945,69626682,AAPL
2022-12-02,144.283,146.298,143.975,146.111,66208399,AAPL
2022-12-01,146.508,147.416,144.925,146.606,72078840,AAPL
2022-11-30,139.77,147.01,138.935,146.328,112675898,AAPL
2022-11-29,142.632,143.144,138.74,139.547,84737719,AAPL
2022-11-28,143.473,144.955,141.731,142.562,70152809,AAPL
2022-11-25,146.601,147.169,145.429,146.408,35605080,AAPL
2022-11-23,147.733,150.087,147.623,149.336,58979261,AAPL
2022-11-22,146.428,148.693,145.236,148.454,52406455,AAPL
2022-11-21,148.435,148.643,146.016,146.308,59406851,AAPL
2022-11-18,150.553,150.945,148.246,149.551,75699612,AAPL
2022-11-17,144.747,149.738,144.469,148.987,81324082,AAPL
2022-11-16,147.416,148.147,145.597,147.079,64964928,AAPL
2022-11-15,150.465,151.824,146.854,148.315,90913225,AAPL
2022-11-14,147.259,148.554,145.736,146.577,74227230,AAPL
2022-11-11,144.145,148.285,142.711,147.98,95072361,AAPL
2022-11-10,139.616,145.182,137.895,145.182,120235936,AAPL
2022-11-09,136.908,136.957,133.046,133.319,75788858,AAPL
2022-11-08,138.795,139.805,135.909,137.895,90953837,AAPL
2022-11-07,135.535,137.547,134.111,137.323,84344019,AAPL
2022-11-04,140.457,141.03,132.836,136.79,142452041,AAPL
2022-11-03,140.194,140.925,136.928,137.056,99221329,AAPL
2022-11-02,146.988,150.172,143.095,143.125,94850040,AAPL
2022-11-01,153.043,153.408,147.172,148.674,81448798,AAPL
2022-10-31,151.144,152.215,149.925,151.326,99246312,AAPL
2022-10-28,146.253,155.432,145.879,153.696,166954547,AAPL
2022-10-27,146.125,147.088,142.238,142.901,110632800,AAPL
2022-10-26,148.977,149.995,146.096,147.39,89612822,AAPL
2022-10-25,148.119,150.487,147.399,150.339,75726609,AAPL
2022-10-24,145.251,148.257,144.083,147.488,76992863,AAPL
2022-10-21,140.993,145.907,140.777,145.335,87700145,AAPL
2022-10-20,141.142,143.973,140.778,141.508,65380459,AAPL
2022-10-19,139.83,143.044,139.642,141.972,62580039,AAPL
2022-10-18,143.581,144.774,138.762,141.862,100455630,AAPL
2022-10-17,139.214,141.023,138.431,140.54,86385209,AAPL
2022-10-14,142.413,142.623,136.375,136.563,89776772,AAPL
2022-10-13,133.217,141.703,132.605,141.112,114730429,AAPL
2022-10-12,137.303,138.516,136.346,136.524,71370870,AAPL
2022-10-11,138.062,139.493,136.405,137.154,78058611,AAPL
2022-10-10,138.575,140.027,136.753,138.575,75895539,AAPL
2022-10-07,140.67,141.221,137.615,138.252,87068805,AAPL
2022-10-06,143.896,145.603,143.313,143.522,69312265,AAPL
2022-10-05,142.185,145.445,141.132,144.477,80528335,AAPL
2022-10-04,143.125,144.301,142.363,144.182,88998650,AAPL
2022-10-03,136.395,141.191,135.876,140.58,115832589,AAPL
2022-09-30,139.423,141.221,136.188,136.385,126587414,AAPL
2022-09-29,144.182,144.794,138.832,140.61,129843126,AAPL
2022-09-28,145.702,148.665,142.94,147.872,148643127,AAPL
2022-09-27,150.735,152.689,147.977,149.767,85566258,AAPL
2022-09-26,147.695,151.75,147.675,148.79,94581297,AAPL
2022-09-23,149.206,149.481,146.61,148.455,97307594,AAPL
2022-09-22,150.379,152.442,148.927,150.735,87805461,AAPL
2022-09-21,155.274,156.654,151.584,151.702,103049874,AAPL
2022-09-20,151.386,156.003,151.07,154.838,109122617,AAPL
2022-09-19,147.35,152.53,147.142,152.452,82558267,AAPL
2022-09-16,149.226,149.364,146.422,148.721,164437974,AAPL
2022-09-15,152.619,153.203,149.393,150.369,91684968,AAPL
2022-09-14,152.753,155.038,151.593,153.27,89135795,AAPL
2022-09-13,157.801,158.432,151.356,151.819,124288570,AAPL
2022-09-12,157.495,162.102,157.209,161.284,106352409,AAPL
2022-09-09,153.428,155.748,152.718,155.303,68986829,AAPL
2022-09-08,152.609,154.306,150.675,152.432,86053765,AAPL
2022-09-07,152.792,154.615,151.593,153.913,88613097,AAPL
2022-09-06,154.416,155.028,151.672,152.5,74695625,AAPL
2022-09-02,157.652,158.256,152.931,153.765,77981697,AAPL
2022-09-01,154.585,156.341,152.639,155.886,75217530,AAPL
2022-08-31,158.2,158.471,155.076,155.156,89161819,AAPL
2022-08-30,160.0,160.426,155.649,156.824,78942745,AAPL
2022-08-29,159.03,160.761,157.721,159.261,74289401,AAPL
2022-08-26,168.331,168.803,161.412,161.471,80011562,AAPL
2022-08-25,166.563,167.905,166.139,167.798,51899671,AAPL
2022-08-24,165.034,165.903,164.064,165.33,54557889,AAPL
2022-08-23,164.887,166.496,164.461,165.034,54867510,AAPL
2022-08-22,167.462,167.63,164.942,165.369,69945216,AAPL
2022-08-19,170.759,171.459,169.06,169.27,71282258,AAPL
2022-08-18,171.469,172.603,170.848,171.864,63118849,AAPL
2022-08-17,170.501,173.837,170.302,172.259,80600350,AAPL
2022-08-16,170.511,171.43,169.408,170.759,57127151,AAPL
2022-08-15,169.27,171.114,169.095,170.916,54811388,AAPL
2022-08-12,167.591,169.91,167.175,169.84,68944651,AAPL
2022-08-11,167.827,168.744,165.98,166.279,57909533,AAPL
2022-08-10,165.479,167.118,164.71,167.018,71104164,AAPL
2022-08-09,161.865,163.642,161.107,162.755,63975526,AAPL
2022-08-08,164.186,165.609,162.044,162.705,61165463,AAPL
2022-08-05,161.068,163.672,160.86,163.179,57451343,AAPL
2022-08-04,163.597,164.767,162.046,163.406,56290313,AAPL
2022-08-03,158.508,164.175,158.42,163.722,83721389,AAPL
2022-08-02,157.779,160.055,157.316,157.69,60788414,AAPL
2022-08-01,158.677,161.217,158.557,159.168,68827326,AAPL
2022-07-29,158.901,161.257,157.188,160.155,103284411,AAPL
2022-07-28,154.704,155.354,152.171,155.069,82576025,AAPL
